text
72228 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Werder Bremen vs Borussia Dortmund - Bremen - Halbzeitergebnis - 0 : 0
72228 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Werder Bremen vs Borussia Dortmund - Bremen - Endergebnis - 0 : 0
72230 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfL Bochum vs Borussia Mönchengladbach - Bochum - Halbzeitergebnis - 0 : 0
72230 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfL Bochum vs Borussia Mönchengladbach - Bochum - Endergebnis - 0 : 2
72230 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfL Bochum vs Borussia Mönchengladbach - Bochum - 116937 - 0 : 2  - matchMinute=78 - F. Honorat - isPenalty=False - isOwnGoal=False - isOvertime=False
72230 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfL Bochum vs Borussia Mönchengladbach - Bochum - 116936 - 0 : 1  - matchMinute=67 - T. Kleindienst - isPenalty=False - isOwnGoal=False - isOvertime=False
72231 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Holstein Kiel vs VfL Wolfsburg - Kiel - Halbzeitergebnis - 0 : 2
72231 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Holstein Kiel vs VfL Wolfsburg - Kiel - Endergebnis - 0 : 2
72231 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Holstein Kiel vs VfL Wolfsburg - Kiel - 116927 - 0 : 1  - matchMinute=27 - M. Arnold - isPenalty=False - isOwnGoal=False - isOvertime=False
72231 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Holstein Kiel vs VfL Wolfsburg - Kiel - 116928 - 0 : 2  - matchMinute=30 - S. Bornauw - isPenalty=False - isOwnGoal=False - isOvertime=False
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - Halbzeitergebnis - 2 : 1
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - Endergebnis - 2 : 3
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - 116945 - 2 : 2  - matchMinute=57 - L. Openda - isPenalty=False - isOwnGoal=False - isOvertime=False
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - 116946 - 2 : 3  - matchMinute=80 - L. Openda - isPenalty=False - isOwnGoal=False - isOvertime=False
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - 116944 - 2 : 1  - matchMinute=45 - K. Kampl - isPenalty=False - isOwnGoal=False - isOvertime=True
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - 116943 - 2 : 0  - matchMinute=45 - Grimaldo - isPenalty=False - isOwnGoal=False - isOvertime=False
72223 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T18:30:00 - 2. Spieltag - Bayer Leverkusen vs RB Leipzig - Leverkusen - 116942 - 1 : 0  - matchMinute=39 - J. Frimpong - isPenalty=False - isOwnGoal=False - isOvertime=False
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - Halbzeitergebnis - 2 : 0
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - Endergebnis - 4 : 0
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - 116967 - 3 : 0  - matchMinute=69 - A. Beck - isPenalty=False - isOwnGoal=False - isOvertime=False
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - 116968 - 4 : 0  - matchMinute=73 - Breunig - isPenalty=False - isOwnGoal=False - isOvertime=False
72227 1. Fußball-Bundesliga 2024/2025 - 2024-09-01T15:30:00 - 2. Spieltag - 1. FC Heidenheim 1846 vs FC Augsburg - Heidenheim - 116966 - 2 : 0  - matchMinute=30 - L. Scienza - isPenalty=False - isOwnGoal=False - isOvertime=False
